,handle,created_at,tweet_text
628,RepCasten,2022-12-03T15:28:00.000Z,"ICYMI: I toured @CSX, @Metra, and @PaceSuburbanBus to learn about upcoming transit projects thanks to the Bipartisan Infrastructure Law. https://t.co/4JdNgFgWih"
629,RepCasten,2022-12-02T19:57:48.000Z,Have a new (2022-2023) electric vehicle? Fill out the form below and attach it to your annual tax filing. https://t.co/3w8a3c9O5n
630,USRepKCastor,2022-12-06T20:12:38.000Z,"RT @ACORE: ""Cleaner energy is cheaper energy."" - @USRepKCastor   

https://t.co/Df5tezQCVO"
631,USRepKCastor,2022-12-06T18:46:35.000Z,"RT @LCVoters: .@USRepKCastor: As the 117th Congress ends, ""it will also serve as a reminder that the fight for climate action must continue…"
632,USRepKCastor,2022-12-06T18:38:06.000Z,"RT @LCVoters: In her opening statement, Chair @USRepKCastor lays out the importance of bold action. 

""Our work remains urgent. Climate dis…"
633,USRepKCastor,2022-12-06T18:29:06.000Z,"RT @LCVoters: @ClimateCrisis Honoring late @RepMcEachin with a moment of silence, Chair Castor said: “In Congress, he changed the conversat…"
634,USRepKCastor,2022-12-06T18:23:35.000Z,RT @ClimateCrisis: LIVE NOW: We're holding a hearing to examine key congressional accomplishments to address the climate crisis and invest…
635,USRepKCastor,2022-12-06T18:22:50.000Z,RT @T_Sittenfeld: .⁦@ClimateCrisis⁩ Chair ⁦@USRepKCastor⁩ begins its final hearing with a heartfelt tribute to climate and environmental ju…
636,USRepKCastor,2022-12-06T18:09:24.000Z,RT @ClimateCrisis: TODAY @ 1:15PM: We're holding a hearing to examine key congressional accomplishments to address the climate crisis and i…
637,USRepKCastor,2022-12-06T18:09:04.000Z,RT @CapitolPolice: Thank you. https://t.co/R3jnYFXJvu
638,USRepKCastor,2022-12-06T16:49:34.000Z,RT @WhiteHouse: Over 15 million households are receiving lower cost or free high-speed internet through President Biden’s Affordable Connec…
639,USRepKCastor,2022-12-06T16:03:17.000Z,"RT @SpeakerPelosi: Join me as we award the Congressional Gold Medal ceremony to @CapitolPolice, @DCPoliceDept &amp; the heroes of January 6th.…"
640,JoaquinCastrotx,2022-12-07T02:25:34.000Z,"RT @lizbethdsantana: Thinking of so many deported veterans who passed away in exile, waiting to return home… to the country they served. Ma…"
641,JoaquinCastrotx,2022-12-07T02:15:21.000Z,"RT @theresalou92: Also on Wed, @HouseForeign is expected to markup Rep. @JoaquinCastrotx’s H.R. 9243, PARTNER With #ASEAN Act, in pt 2 of t…"
642,JoaquinCastrotx,2022-12-07T00:44:17.000Z,"VETERANS: On Saturday, 12/10 from 10 AM – 1 PM, I’m hosting a resource fair at @OLLUnivSATX's Chapel Auditorium.

During the fair, local organizations will be available to help with VA claims (including through the PACT Act), housing, job services &amp; more. I hope to see you there! https://t.co/H5rIfJ5ci7"
643,JoaquinCastrotx,2022-12-06T23:30:28.000Z,"RT @Ron_Nirenberg: ""The plan is about the future, to educate generations, now and then, about the contributions made by people like Emma Te…"
644,JoaquinCastrotx,2022-12-06T23:14:34.000Z,RT @Joeycules: Anyone in San Antonio who unapologetically says “Guad-a-loop” is committing a sin worthy of excommunication and lifetime ban…
645,JoaquinCastrotx,2022-12-06T22:23:34.000Z,"It’s time to bring America’s deported veterans home.

Five years ago, I led a Congressional delegation to meet with a group of U.S. veterans deported to Mexico after serving our country.

Today, I was honored to tell their story as the House voted to help them get legal status. https://t.co/WBMHIWSaef"
646,JoaquinCastrotx,2022-12-06T21:28:49.000Z,RT @IsabelaRaygoza: Y en Español! https://t.co/KpaKWKSBAR @JoaquinCastrotx
647,JoaquinCastrotx,2022-12-06T21:14:06.000Z,RT @IsabelaRaygoza: I interviewed congressman @JoaquinCastrotx about why more Latin music works need to be added in the @librarycongress’ N…
648,JoaquinCastrotx,2022-12-06T20:58:42.000Z,RT @billboard: Irene Cara’s “Flashdance…What a Feeling” and Daddy Yankee’s “Gasolina” are among the 33 Latin music works nominated to the L…
649,JoaquinCastrotx,2022-12-06T20:36:39.000Z,"RT @SAReport: The nominations are “a way to celebrate and highlight music by Latino musicians and their contributions to American culture,”…"
680,CongresswomanSC,2022-12-06T22:33:47.000Z,"As the beacon of democracy throughout the world, we must model being good neighbors and welcoming with dignity according to the rule of law."
681,CongresswomanSC,2022-12-06T22:33:46.000Z,"We must lead by example in the compassionate, equitable, and just treatment of all migrants, regardless of the perilous homeland they are fleeing or their demographic background."
682,CongresswomanSC,2022-12-06T22:33:46.000Z,"The growing crisis in Haiti includes unprecedented political instability, gang violence, and socioeconomic challenges."
683,CongresswomanSC,2022-12-06T22:33:45.000Z,This decision provides much-needed humanitarian relief for Haitians living in the United States while also allowing tens of thousands of undocumented Haitian nationals to live and work in the U.S. temporarily and legally.
684,CongresswomanSC,2022-12-06T22:33:45.000Z,"I applaud Secretary Mayorkas's announcement on the extension and redesignation of Temporary Protected Status (TPS) for Haiti for an additional 18 months, through August 3, 2024, due to the extraordinary conditions plaguing the Caribbean nation."
685,CongresswomanSC,2022-12-06T22:33:44.000Z,"While speaking with @SecMayorkas yesterday, he expressed his enthusiasm to get this right, and we did. I appreciate the Administration's commitment to working together to address these unprecedented challenges with decency and dignity."
686,CongresswomanSC,2022-12-06T14:52:16.000Z,Happy 75th Birthday @EvergladesNPS! https://t.co/dU6HTfdjJc
687,CongresswomanSC,2022-12-05T13:55:03.000Z,Today we honor the heroic actions of the courageous men and women who took part in the Montgomery Bus Boycott. Your bravery inspires us in our continued fight for racial equity.  #montgomerybusboycott https://t.co/OlQH17XrLv
688,CongresswomanSC,2022-12-02T21:18:12.000Z,"We’re making real progress on tackling inflation while transitioning to a period of steady, stable economic growth without giving up the gains we’ve made for working families."
689,CongresswomanSC,2022-12-02T13:05:11.000Z,"Recently, I led a letter urging the U.S. Department of State and the international community to investigate the mass deportations of Haitian migrants and the discriminatory, anti-Black migration enforcement practices taking place in the Dominican Republic. https://t.co/rwkb70jq4Q"
690,RepJudyChu,2022-12-06T18:24:38.000Z,"Delighted to be at @librarycongress to celebrate National Kimchi Day.

Yes, the kimchi tasted as good as it looks! https://t.co/ykHYerPx9D"
691,RepJudyChu,2022-12-02T22:19:04.000Z,"While the weather back home might not get as cold as it does here in DC, our holiday spirit is just as prevalent! Loved seeing the U.S. Capitol Christmas Tree at the Lighting Ceremony earlier this week. https://t.co/oJuWy6zagR"
692,RepJudyChu,2022-12-01T21:05:09.000Z,RT @RepKClark: The Team. https://t.co/bCVOQAk8P6
693,RepJudyChu,2022-11-30T21:13:13.000Z,"Congratulations to my friend, @TedLieu on his election to Vice Chair of the Democratic Caucus. Ted made history today as the first AAPI elected to top Dem Leadership &amp; I could not be more proud. He is an incredible leader who makes ALL members of our caucus feel heard. https://t.co/YIr431qo41"
694,RepJudyChu,2022-11-30T19:40:03.000Z,"I strongly support the efforts to add 7 paid sick days to the agreement, but without its inclusion, I could not in good conscience support the underlying bill. (3/3)"
695,RepJudyChu,2022-11-30T19:40:03.000Z,"I challenge anyone who has ever woken up with the flu, been infected with COVID, or had to stay home with a sick child, to argue that paid time off is not essential. (2/3)"
696,RepJudyChu,2022-11-30T19:40:02.000Z,"I have been a longtime champion of the rights of workers to collectively bargain, and that includes railroad workers. While the tentative agreement reached in September includes many increased benefits for these rail workers, it includes only one additional personal day. (1/3)"
697,RepJudyChu,2022-11-29T15:41:33.000Z,"I am saddened to hear of the loss of my colleague, @RepMcEachin, who passed away after a valiant battle with cancer. His tireless advocacy for a healthy and safe environment for his constituents was an inspiration. I send my thoughts to his loved ones in this difficult time."
698,RepJudyChu,2022-11-22T19:39:29.000Z,As a member of the @LGBTEqCaucus I join my colleagues in sending my love &amp; condolences to everyone impacted by the #ClubQ attack this past weekend https://t.co/rP4tmxcxtU
699,RepJudyChu,2022-11-21T19:19:27.000Z,"Let's be clear. The attack at Club Q in Colorado Springs didn't happen in a vacuum. The incessant political rhetoric against LGBTQ+ people gives way for such violence to occur.

My thoughts are with all affected by this tragedy. We cannot stop violence without stopping hate. https://t.co/xGq4CaLWON"
700,RepCicilline,2022-12-07T02:35:53.000Z,RT @fred_guttenberg: The diagnosis:  Gun violence.
701,RepCicilline,2022-12-06T20:18:35.000Z,"Local communities too often face difficult and sometimes overwhelming challenges that traditional systems and government programs can't address.

We need to support the social entrepreneurs who are stepping in to fill this gap with innovative solutions.
https://t.co/UhfMgg0Ui1"
702,RepCicilline,2022-12-06T18:48:48.000Z,"This $11.6M in American Rescue Plan funding will help us build a stronger, better prepared public health system that will not only be able to care for Rhode Islanders but also provide necessary and much-deserved support to our frontline health workers.
https://t.co/k5G17HitiH"
703,RepCicilline,2022-12-06T18:32:28.000Z,"Disgusted by the terribly offensive and not-at-all funny ""jokes"" and hypotheticals attempted by Justice Alito from the bench yesterday.

People's dignity and pain is not something to laugh about.
https://t.co/mXr6QPCAXG"
704,RepCicilline,2022-12-06T14:45:31.000Z,"The war in Yemen is complicated and often overlooked. But, it has created one of the most urgent humanitarian crises facing the global community today.

Ahead of today's @HouseForeign MENA Subcmte hearing, learn more here: https://t.co/dGzIh6M9YQ"
705,RepCicilline,2022-12-06T14:25:24.000Z,"A stable society cannot exist if a majority of the population lacks access to basic needs like food, water, &amp; health care.

To end the humanitarian crisis, we must end the war in Yemen.

LIVE @ 10am⤵️ #YemenCantWait
https://t.co/7b1ecqQuYp"
706,RepCicilline,2022-12-05T23:14:45.000Z,"We can't end the humanitarian crisis in Yemen without ending the war.

Tomorrow, I'm chairing a @HouseForeign MENA Subcmte hearing examining not just how to end the war, but also the wider humanitarian and security implications for the U.S. &amp; the region.
https://t.co/7b1ecqzrWp"
707,RepCicilline,2022-12-05T19:03:05.000Z,"I hope as the Justices deliberate, they will choose to value and protect our nondiscrimination laws. 

A decision granting the petitioners’ request for a constitutional right to discriminate would be devastating for LGBTQ+ and other communities. https://t.co/SFQFddd2sp"
708,RepCicilline,2022-12-04T15:09:55.000Z,Tune in at 10:15am to join me and @CapehartJ on @TheSundayShow! https://t.co/ec9mB9APwU
709,RepCicilline,2022-12-04T03:41:54.000Z,"Congressman Kolbe made history as the first openly LGBTQ+ veteran in Congress, and he helped pave the way for me and so many of my LGBTQ+ colleagues. My thoughts are with his partner, Hector Alfonso, and all his loved ones as they mourn his loss. https://t.co/ZUaZb7aO9i"
710,RepKClark,2022-12-06T23:41:33.000Z,"RT @RepTedLieu: Our veterans fought for our country, and now it's our turn to fight for them. Pleased @HouseDemocrats passed the #VeteranSe…"
711,RepKClark,2022-12-06T21:40:57.000Z,"@libradunn Forever grateful to you and all of the heroes of the @CapitolPolice and Metropolitan Police who protected democracy on 1/6.

We stand today because you defended the Capitol and the Constitution."
712,RepKClark,2022-12-06T19:09:21.000Z,"RT @HouseDemocrats: WATCH: Incoming Democratic Leader @RepJeffries, incoming Democratic Whip @RepKClark &amp; incoming Democratic Caucus Chair…"
713,RepKClark,2022-12-06T14:09:24.000Z,"Democrats took on Big Pharma to secure lower health care costs for seniors – and seniors won. 

We never back down from a fight, and we’re always fighting for you."
714,RepKClark,2022-12-05T20:46:32.000Z,"Our Constitution is who we are.

You cannot stand with America and against our sacred commitment to democracy."
715,RepKClark,2022-12-05T16:32:47.000Z,"RT @StaceyPlaskett: Today, we remember the heroic actions of those who were selfless—those who believed in the power of numbers and those w…"
716,RepKClark,2022-12-04T17:17:00.000Z,"Democrats believe in community over chaos and compassion over conflict. 

We believe in a future that lifts up every American and leaves no one behind."
717,RepKClark,2022-12-04T14:07:26.000Z,"RT @MeetThePress: COMING UP: As antisemitism rises at home and abroad, an exclusive interview with incoming Israeli Prime Minister Benjamin…"
718,RepKClark,2022-12-02T20:28:18.000Z,"Eager to get to work with the NEW @NewDemCoalition leadership team: @RepAnnieKuster, @RepDerekKilmer, @RepCarbajal, @RepDavids, and @RepSchneider! With your partnership, we will build a green, vibrant &amp; just future for every American. https://t.co/62RLFKmykb"
719,RepKClark,2022-12-02T18:54:55.000Z,"RT @POTUS: Folks, we got another strong jobs report for November.

263,000 jobs were added last month, and our unemployment remains near re…"
720,RepYvetteClarke,2022-12-06T22:39:23.000Z,RT @HomelandDems: The Senate must #ProtectDACA. The time is now. https://t.co/Vykqnr2Sis
721,RepYvetteClarke,2022-12-06T20:54:02.000Z,"I am shocked (but not surprised) that anyone could vote against citizenship for our brave service members. These courageous individuals risked their lives to defend our country, and they deserve our gratitude and support. Denying them the opportunity of citizenship is a disgrace. https://t.co/REXbWHrGXf"
722,RepYvetteClarke,2022-12-06T17:24:17.000Z,"I believe we can do better, and I believe we MUST do better. The #EagleAct is simply not the reform we've long hoped for, nor is it the change to our immigration systems we've long needed.

And that is precisely why I've opposed it, today. https://t.co/r0Nqj34BOY"
723,RepYvetteClarke,2022-12-06T16:50:25.000Z,"Celebrating this profoundly moral decision to deliver relief to so many Haitian families living in uncertainty today. The situation in their nation remains dire, but this extension provides migrants the opportunity and ability to rebuild their lives in safety. 

So very grateful! https://t.co/38Ovf2Lg5F"
724,RepYvetteClarke,2022-12-06T15:05:10.000Z,"RT @RepJeffries: The House will pass legislation to defend marriage equality this week. 

And send it to President Biden to be signed into…"
725,RepYvetteClarke,2022-12-05T21:15:19.000Z,RT @SenOssoff: BIG NEWS: Sen. @ossoff's bipartisan bill to secure justice for victims of unsolved lynchings and murders in the Civil Rights…
726,RepYvetteClarke,2022-12-02T16:29:37.000Z,"Just uplifting this incredible thread that brought a smile to my face this morning - the achievements, successes, and genius of Black women truly have been pushing our world forward for centuries! https://t.co/i8SLFjhbD8"
727,RepYvetteClarke,2022-12-02T15:31:31.000Z,"RT @Ilhan: Public childcare funding per child:

🇳🇴 $29,726
🇮🇸$24,427
🇫🇮$23,353
🇩🇰$23,140
🇩🇪$18,656
🇸🇪$18,010
O.E.C.D. average $14,436
🇦🇹 $1…"
728,RepYvetteClarke,2022-12-01T21:12:03.000Z,"Are you kidding me?

What possible excuse is there for a government agency to DOXX thousands upon thousands of innocent migrants, particularly at a time when hate-mongers are relentless in their efforts to demonize them?

We will be demanding answers.

https://t.co/DEVdw2kVZ1"
729,RepYvetteClarke,2022-12-01T20:52:55.000Z,"@RitaJosephNYC The pride is all mine.❤️

Thank you, Council Member!"
730,repcleaver,2022-12-06T22:21:09.000Z,"DACA recipients contribute to our economy, enrich our culture, &amp; make America stronger.

They are parents and siblings, homeowners and businesses owners, Dreamers and Americans.

The Senate must pass the American Dream and Promise Act to #ProtectDACA once and for all! #HomeIsHere https://t.co/CDn6rKg2Wm"
731,repcleaver,2022-12-06T21:33:16.000Z,"While Democrats want to protect our communities by keeping firearms out of the hands of dangerous criminals, the GOP want to make sure domestic abusers have easy access to deadly weapons.

These decisions are dangerous, unpopular, and will lead to unnecessary pain and suffering. https://t.co/1r73QaRbsv"
732,repcleaver,2022-12-06T20:39:48.000Z,RT @ASP: What is causing inflation right now and are there any steps the government can take to lower it? Tune in to today's conversation w…
733,repcleaver,2022-12-06T19:27:41.000Z,"This summer, @POTUS and @HouseDemocrats took on Big Pharma to lower prescription drug and healthcare costs for America’s seniors.

And we won.

Thanks to the Inflation Reduction Act, seniors will soon have Rx costs capped at $2,000 per year and insulin capped at $35 per month."
734,repcleaver,2022-12-06T18:28:48.000Z,"More than 15M households are receiving free or lower cost high-speed internet thanks to the Bipartisan Infrastructure Law &amp; @POTUS’ Affordable Connectivity Program.

But there are millions who can still benefit. 

Check your eligibility &amp; sign up at https://t.co/Aq0GSQjWqq"
735,repcleaver,2022-12-06T17:23:12.000Z,"America’s manufacturing boom continues thanks to the policies of @POTUS and Democrats in Congress!

We’ll keep fighting for policies that incentivize companies to make critical goods and create good-paying jobs here at home. 
https://t.co/vjdI8tV7tk"
736,repcleaver,2022-12-06T16:11:30.000Z,"Reminder that #MedicareOE ends TOMORROW! 

If you haven’t already, be sure you take some time to compare plans to make sure you’re all set for next year.

You can do so at https://t.co/HlFozkUN5a. https://t.co/MU6UHEioCC"
737,repcleaver,2022-12-05T21:31:40.000Z,"Even as our economy remains on a path of sustainable growth, our unemployment rate is historically low, &amp; consumer spending remains strong, we’re seeing signs that inflation is moderating.

That's welcome news for Missouri families!
https://t.co/iqQI7Kjqps"
738,repcleaver,2022-12-05T16:58:14.000Z,"The former president has such little respect for our foundational values, system of government, &amp; those who have fought to protect the rule of law that he is now calling to ""terminate"" our 2-century-old Constitution.

It’s dangerous, it’s un-American, and it should be condemned. https://t.co/DOqXfPSZAE"
739,repcleaver,2022-12-02T19:30:37.000Z,"Major corporations have a responsibility to prevent the spread of hate speech on their platforms—and @amazon is no exception. 

Proud to stand with @RepDWStweets and my fellow @HouseDemocrats calling on the company to remove antisemitic material from their services. https://t.co/E1Z5sVHQip"
760,WhipClyburn,2022-12-07T03:38:22.000Z,"Tonight, the people of Georgia reaffirmed what Americans made clear last month.

They want results and are eager to see more.

Throughout the next Congress, we must continue to put #PeopleAbovePolitics and move forward, together."
761,WhipClyburn,2022-12-06T19:55:38.000Z,"Honored to join my colleagues in bestowing Congressional Gold Medals, the highest honor Congress can give, to the brave @CapitolPolice and @DCPoliceDept officers who defended our democracy on January 6, 2021.

We owe you a debt of gratitude for your sacrifice. https://t.co/pSEdGSYuQL"
762,WhipClyburn,2022-12-05T22:49:34.000Z,"And we need your help to make these maps as accurate as possible.
 
Please look up your address at https://t.co/19UN4J7U9o. If you see inaccurate information, click “Availability Challenge” and provide some brief information to help these maps better reflect your community."
763,WhipClyburn,2022-12-05T22:49:34.000Z,".@FCC has released its initial draft for its new broadband maps—showcasing its current estimate of where internet access is and isn’t in SC and across the country.
 
These maps will inform our historic investments to make high-speed internet accessible and affordable for all."
764,WhipClyburn,2022-12-05T21:59:56.000Z,"RT @POTUS: Our economy is growing at a strong pace, gas prices are down since the summer, and unemployment is near record lows.

The Americ…"
765,WhipClyburn,2022-12-05T21:12:48.000Z,"On this day 67 years ago, the Montgomery Bus Boycott began as Rosa Parks awaited trial following her brave refusal to give up her bus seat to a white man.  

The bus boycott led to the desegregation of Montgomery’s bus system and became a catalyst of the Civil Rights movement. https://t.co/w3JufVs2VE"
766,WhipClyburn,2022-12-02T17:09:15.000Z,"Giving recently incarcerated individuals the tools to rebuild their lives reduces the chance they'll re-offend, making our communities safer.

I'm proud @HouseDemocrats passed the One Stop Shop Community Reentry Program Act to make it easier for people to get the help they need."
767,WhipClyburn,2022-12-02T13:47:11.000Z,Congratulations to @RepAnnieKuster and the entire New Dems leadership team on their election. I look forward to working with you to move our agenda forward in the 118th Congress. https://t.co/9Ie5z3bX6s
768,WhipClyburn,2022-12-02T02:18:53.000Z,Congratulations to @RepHorsford and the new leadership team of the Congressional Black Caucus. I am committed to continuing our good work of making America's greatness accessible and affordable for all in the 118th Congress. https://t.co/DUb1X4soQq
769,WhipClyburn,2022-12-01T23:28:20.000Z,"Honored to accept the @NMACCommunity Elijah Cummings Award for Minority Health Equality. I'm humbled to be associated with my dear friend’s commitment to health equity issues.

I'll keep fighting to end racial health disparities, especially for those with HIV/AIDS. #WorldAIDSDay https://t.co/RVoXCNv1H6"
780,RepCohen,2022-12-07T03:15:14.000Z,The conman-in-chief’s company has been convicted on all 17 counts of fraud and other financial crimes.
781,RepCohen,2022-12-07T01:55:50.000Z,Trump lost. Again.
782,RepCohen,2022-12-06T21:52:15.000Z,"Bob Dylan used to sing the lyrics ""Steal a little and they put you in jail. Steal a lot and they make you a King."" Putin has stolen a lot and the international system is treating him like a King."
783,RepCohen,2022-12-06T21:19:50.000Z,"On the anniversary of the 13th Amendment’s ratification, I commemorate this day in the long march towards freedom and call on my colleagues to continue forward by ending the exception that allows slavery to continue as a punishment for a crime. #EndTheException https://t.co/INr5hQD7bc"
784,RepCohen,2022-12-06T04:15:47.000Z,"RT @RepWexton: I'm concerned by the spike in RSV and flu cases among kids, and actions must be taken to ensure that our hospitals have the…"
785,RepCohen,2022-12-05T14:32:46.000Z,RT @RepCohen: Trump is beyond Hollywood. You can’t make this …”up!
786,RepCohen,2022-12-04T21:07:27.000Z,From a 35 year med lab scientist and I CONCUR. Get vaccinated for flu and boosted for Covid NOW! https://t.co/u5jQDNDpWT
787,RepCohen,2022-12-04T16:58:21.000Z,Trump is beyond Hollywood. You can’t make this …”up! https://t.co/mOz8es5PwN
788,RepCohen,2022-12-02T16:32:16.000Z,"#WorldAIDSDay was yesterday, but every day should be dedicated to raising awareness, mourning those lost and preventing HIV/AIDS. Retweet if you agree."
789,RepCohen,2022-12-02T12:51:15.000Z,"RT @SenatorWicker: I joined @SenatorCardin, @RepCohen, @RepJoeWilson, @RepHudsonNC, &amp; @RepVeasey to introduce the HARM Act, bipartisan legi…"
810,GerryConnolly,2022-12-06T19:52:51.000Z,Happy to attend the Jewish Community Relations Council's Legislative Breakfast this morning. With antisemitism on the rise we must continue to ensure the safety and security of our Jewish neighbors through our steadfast support. https://t.co/VkbWFqtaE2
811,GerryConnolly,2022-12-06T19:46:04.000Z,"Today, we recognized the heroes of January 6th with the highest honor Congress can bestow — the Congressional Gold Medal.

The officers who protected the Capitol and defended our democracy that day deserve our eternal gratitude. We simply can't thank them enough."
812,GerryConnolly,2022-12-04T22:43:49.000Z,"RT @GerryConnolly: On the heels of a dinner with Nazi sympathizers, Donald Trump explicitly calls for the “termination” of the US Constitut…"
813,GerryConnolly,2022-12-04T18:10:16.000Z,"Congratulations to Pastor @vernoncwalton and First Baptist Church of Vienna on celebrating their 155th anniversary today! Thank you all for your faith, service, and steadfast dedication to our community. And great to see @TheRevAl again in VA-11! https://t.co/5BqkR2hQd3"
814,GerryConnolly,2022-12-04T00:15:19.000Z,"Moving day! Thanks to some incredible @uscapitol and @CAOHouse staff, we’re all set in our new office on the Hill. 

Sneak peek 👀 https://t.co/b0uLFeNSYb"
815,GerryConnolly,2022-12-03T22:23:56.000Z,"On the heels of a dinner with Nazi sympathizers, Donald Trump explicitly calls for the “termination” of the US Constitution. 

There is a rot in the GOP and it’s not just Donald Trump. It’s all of them who embrace, encourage, and enable him — even as he goes full anti-America. https://t.co/fuIId1OEYW"
816,GerryConnolly,2022-12-03T17:32:02.000Z,"Hosted my 14th annual Open Season town hall today for federal employees and retirees. Thank you to Walt Francis and Ed DeHarde for sharing their expertise once again this year, and a big thank you to all the vendors who participated! https://t.co/BBGhcNMbdr"
817,GerryConnolly,2022-12-02T21:45:36.000Z,"TOMORROW: I’m hosting my annual Open Season Workshop for federal employees and retirees at the Fairfax County Government Center from 10AM to 1PM.
 
We will be joined by FEHB expert Walt Francis and Assistant Director of OPM Ed DeHarde. See you there!"
818,GerryConnolly,2022-12-02T17:02:27.000Z,"Our economy has created 10.5 MILLION new jobs since @POTUS took office.

That's more than any Administration in history at this point in a presidency."
819,GerryConnolly,2022-12-02T16:25:14.000Z,"RT @POTUS: I just want to make a few things clear:
 
The Holocaust happened. 
 
Hitler was a demonic figure. 
 
And instead of giving it a…"
830,repjimcooper,2022-11-17T18:25:57.000Z,Graceful end to a great speakership. @SpeakerPelosi will be remembered as one of the most consequential and effective legislators in history. https://t.co/2jNkDR3NXJ
831,repjimcooper,2022-11-07T21:46:00.000Z,"RT @MargaretRenkl: A few words about vertigo, the election, and William Butler Yeats because my God the blood-dimmed tide is loosed. Gift l…"
832,repjimcooper,2022-10-19T15:43:50.000Z,"Tennesseans, Early Voting for the November 8 Election starts today! #GoVoteTN

🗳️You can find your local Early Voting locations here: https://t.co/TM4PRtzI45 https://t.co/k4UjgODkUY"
833,repjimcooper,2022-10-19T14:49:51.000Z,"Millions of borrowers have already applied for Federal Student Loan Debt Relief since the application opened. 

More than 40 million working-and middle-class Americans are are eligible. Go to https://t.co/VByjo5aorM to apply today! https://t.co/nRy7rpR4us"
834,repjimcooper,2022-10-11T15:18:37.000Z,"🚨TODAY is the last day to #RegisterToVote in the November 8 election. To check your voter registration status, update your information, or register to vote, visit: https://t.co/kis2b6jBQN https://t.co/k0qJZfY0oP"
835,repjimcooper,2022-10-06T15:16:27.000Z,"The 5th Circuit ruling puts DACA recipients in grave risk.  It is crucial that Congress provide permanent legislative protections to DACA recipients, many of which live in Middle Tennessee. It's time to #ProtectDreamers. https://t.co/3yI3iPnHPr"
836,repjimcooper,2022-10-04T16:40:55.000Z,RT @DavidsonVotes: October 11 is the voter registration deadline for the November 8 election. Encourage friends &amp; family to register or upd…
837,repjimcooper,2022-09-29T20:24:27.000Z,"I had a great visit on the House Floor today with my grandson, Jay! https://t.co/0tKQTn53b2"
838,repjimcooper,2022-09-28T16:06:32.000Z,"RT @RepDonBeyer: September is National Suicide Prevention Month, and we are stepping up our efforts to get consideration of the Barriers To…"
839,repjimcooper,2022-09-28T14:44:06.000Z,"Happening today, @MLKRoyals⬇️ https://t.co/G5u7DCxJeZ"
840,RepLouCorrea,2022-09-14T19:05:09.000Z,RT @RepAnnaEshoo: Azerbaijan’s deadly assault on southern Armenia is a brazen violation of Armenia’s sovereignty &amp; a threat to regional sta…
841,RepLouCorrea,2022-09-02T13:10:16.000Z,"Gov Newsom, Farmworkers kept us alive during the pandemic. Please sign AB 2183.  We owe them.  https://t.co/BeoEgU0iWm"
842,RepLouCorrea,2022-09-01T22:21:06.000Z,I would like to thank Hyundai Motor America for their funding contributing to the resources necessary to strengthen our commitment to pediatric healthcare for Orange County's children and their families.
843,RepLouCorrea,2022-09-01T22:21:05.000Z,"Great news! Today it was announced CHOC received a $400,000 donation to help the hospital's pediatric healthcare services and mental health programs."
844,RepLouCorrea,2022-08-31T17:29:38.000Z,Student loan forgiveness just became easier! Sign up to receive updates on the student loan forgiveness application launch date by subscribing on: https://t.co/H11YEJXy90 https://t.co/DYwjRYoPmF
845,RepLouCorrea,2022-08-31T15:58:33.000Z,"In the course of your military service, were you ever exposed to any toxins in burn pits? More than 20 conditions related to toxic exposure are now included in the new law's expansion of VA care, and benefits. To find out more, go to https://t.co/DZaq9Muk8I or dial 1-800-MyVA411."
846,RepLouCorrea,2022-08-30T18:13:33.000Z,"The program uses counseling, mentoring, tutoring, and academic instruction in the core subject areas to test and improve basic skills. The main goal of the program is to increase the number of veterans attending and succeeding in college."
847,RepLouCorrea,2022-08-30T18:13:33.000Z,"Thank you, President Biden and Secretary Cardona, for giving the Veterans Upward Bound Program at Santa Ana College $297,601. This funding is meant to encourage and help veterans get the academic skills they need to get into and do well in a postsecondary education program."
848,RepLouCorrea,2022-08-30T13:17:05.000Z,"Thank you President Biden &amp; Secretary Becerra for awarding CHOC $1,479,684 for their Children's Hospitals Graduate Medical Education Payment
Program. This funding will continue to offer advanced training in our area to prepare our medics to serve our children and families."
849,RepLouCorrea,2022-08-27T12:50:23.000Z,"RT @rustyhicks: Congratulations to @UFWupdates marchers on 335 historic miles to uplift the voices of the farmworkers who feed us.

I’m pro…"
850,RepJimCosta,2022-12-06T22:45:00.000Z,80 percent of Americans support a path to citizenship for our Dreamers. The Senate needs to act now to #ProtectDACA. https://t.co/wQsSoSEB4O
851,RepJimCosta,2022-12-06T22:18:17.000Z,We must never forget their bravery and the ultimate sacrifice they made to protect our democracy. (2/2) https://t.co/qcVWDoAwnW
852,RepJimCosta,2022-12-06T22:18:16.000Z,"It was an honor to join my colleagues in presenting the Congressional Gold Medal to our heroes, the U.S. Capitol and D.C. Metropolitan police, who defended our capitol on January 6, 2021. This is the highest distinguished achievement presented by the United States Congress.(1/2)"
853,RepJimCosta,2022-12-06T21:10:01.000Z,"It was a pleasure as always to work with TLD Vice-Chair @nicustefanuta. We had robust talks about security on Europe's Eastern flank, and I welcome the expansion of the Schengen Area. This is critical for the continued security and wellbeing of our Eastern European allies. https://t.co/KdgikdXwQA"
854,RepJimCosta,2022-12-05T16:10:15.000Z,"RT @sikorskiradek: Deklaracja TLD podpisana. 
The TLD statement has been signed. https://t.co/O0mcq4hi3c"
855,RepJimCosta,2022-12-04T01:45:09.000Z,Go Dogs!🐾 #ValleyProud https://t.co/RpBfgUily4
