,handle,created_at,tweet_text
816,GerryConnolly,2022-12-03T17:32:02.000Z,"Hosted my 14th annual Open Season town hall today for federal employees and retirees. Thank you to Walt Francis and Ed DeHarde for sharing their expertise once again this year, and a big thank you to all the vendors who participated! https://t.co/BBGhcNMbdr"
817,GerryConnolly,2022-12-02T21:45:36.000Z,"TOMORROW: I’m hosting my annual Open Season Workshop for federal employees and retirees at the Fairfax County Government Center from 10AM to 1PM.
 
We will be joined by FEHB expert Walt Francis and Assistant Director of OPM Ed DeHarde. See you there!"
818,GerryConnolly,2022-12-02T17:02:27.000Z,"Our economy has created 10.5 MILLION new jobs since @POTUS took office.

That's more than any Administration in history at this point in a presidency."
819,GerryConnolly,2022-12-02T16:25:14.000Z,"RT @POTUS: I just want to make a few things clear:
 
The Holocaust happened. 
 
Hitler was a demonic figure. 
 
And instead of giving it a…"
820,RepConnieConway,2022-12-06T17:57:15.000Z,Over the weekend I had the honor of attending a customer appreciation lunch at Willitts Pump irrigation store in Exeter. It was a pleasure meeting new people and seeing old friends. Thank you for the invite. https://t.co/4lvEqflz2y
821,RepConnieConway,2022-12-05T23:15:30.000Z,Over the weekend I held my Military Service Academy nominations. Thank you to the committee that helped with the nomination process. I am excited to award the deserving students of my district an amazing opportunity. https://t.co/WdCenQHrtt
822,RepConnieConway,2022-11-30T02:25:52.000Z,"His memory remains alive through the “Damon P. Nelson Memorial Scholarship Fund” at the College of the Sequoias. 
https://t.co/Tteq8MgYkR"
823,RepConnieConway,2022-11-30T02:24:57.000Z,"Today, on his birthday, we remember the late Damon Nelson, a Central Valley public servant and mentor to many. He was a great American patriot, Veteran of the first Gulf War, and leader of the House Intel Committee under former Congressman Nunes. https://t.co/PNtRGZcMjF"
824,RepConnieConway,2022-11-11T17:41:07.000Z,Thank you to all the brave men and woman who have served our country and defended our freedom. Happy Veterans Day! #ThankYouForYourService https://t.co/CKzi9Mwb4Y
825,RepConnieConway,2022-11-10T15:53:27.000Z,Last week I spoke to a group of Danish farmers at @HarrisRanchCA about Central Valley agriculture. We discussed U.S. government regulations of the ag industry and the Valley’s water crisis. #SupportCaliforniaAgriculture https://t.co/rtYM1TYTEY
826,RepConnieConway,2022-11-09T15:56:14.000Z,"You can read the bill text here:
https://t.co/ShlRogNL1C

and a synopsis here:
https://t.co/Jd1NnsatyE"
827,RepConnieConway,2022-11-09T15:56:14.000Z,"I recently introduced a bill, cosponsored by @RepDavidValadao &amp; @RepMcClintock, to open Hetch Hetchy to public recreation. This bill will ensure Californians can partake in activities such as swimming, boating and camping that are now banned or restricted."
828,RepConnieConway,2022-11-08T18:27:59.000Z,"It’s Election Day! 🇺🇸 Go out and vote, and make your voices heard. 

CA voting information can be found here: 
https://t.co/plXfvbzMUc"
829,RepConnieConway,2022-11-08T00:01:17.000Z,"Over the weekend I had the pleasure of hosting Assemblymember @vfong &amp; CA State Controller candidate @lanheechen at the @WorldAgExpo in Tulare. We discussed Valley Ag &amp; toured the International Agri-Center Heritage Complex, including AgVentures program &amp; museum https://t.co/rgMV1ntCQT"
830,repjimcooper,2022-11-17T18:25:57.000Z,Graceful end to a great speakership. @SpeakerPelosi will be remembered as one of the most consequential and effective legislators in history. https://t.co/2jNkDR3NXJ
831,repjimcooper,2022-11-07T21:46:00.000Z,"RT @MargaretRenkl: A few words about vertigo, the election, and William Butler Yeats because my God the blood-dimmed tide is loosed. Gift l…"
832,repjimcooper,2022-10-19T15:43:50.000Z,"Tennesseans, Early Voting for the November 8 Election starts today! #GoVoteTN

🗳️You can find your local Early Voting locations here: https://t.co/TM4PRtzI45 https://t.co/k4UjgODkUY"
833,repjimcooper,2022-10-19T14:49:51.000Z,"Millions of borrowers have already applied for Federal Student Loan Debt Relief since the application opened. 

More than 40 million working-and middle-class Americans are are eligible. Go to https://t.co/VByjo5aorM to apply today! https://t.co/nRy7rpR4us"
834,repjimcooper,2022-10-11T15:18:37.000Z,"🚨TODAY is the last day to #RegisterToVote in the November 8 election. To check your voter registration status, update your information, or register to vote, visit: https://t.co/kis2b6jBQN https://t.co/k0qJZfY0oP"
835,repjimcooper,2022-10-06T15:16:27.000Z,"The 5th Circuit ruling puts DACA recipients in grave risk.  It is crucial that Congress provide permanent legislative protections to DACA recipients, many of which live in Middle Tennessee. It's time to #ProtectDreamers. https://t.co/3yI3iPnHPr"
836,repjimcooper,2022-10-04T16:40:55.000Z,RT @DavidsonVotes: October 11 is the voter registration deadline for the November 8 election. Encourage friends &amp; family to register or upd…
837,repjimcooper,2022-09-29T20:24:27.000Z,"I had a great visit on the House Floor today with my grandson, Jay! https://t.co/0tKQTn53b2"
838,repjimcooper,2022-09-28T16:06:32.000Z,"RT @RepDonBeyer: September is National Suicide Prevention Month, and we are stepping up our efforts to get consideration of the Barriers To…"
839,repjimcooper,2022-09-28T14:44:06.000Z,"Happening today, @MLKRoyals⬇️ https://t.co/G5u7DCxJeZ"
840,RepLouCorrea,2022-09-14T19:05:09.000Z,RT @RepAnnaEshoo: Azerbaijan’s deadly assault on southern Armenia is a brazen violation of Armenia’s sovereignty &amp; a threat to regional sta…
841,RepLouCorrea,2022-09-02T13:10:16.000Z,"Gov Newsom, Farmworkers kept us alive during the pandemic. Please sign AB 2183.  We owe them.  https://t.co/BeoEgU0iWm"
842,RepLouCorrea,2022-09-01T22:21:06.000Z,I would like to thank Hyundai Motor America for their funding contributing to the resources necessary to strengthen our commitment to pediatric healthcare for Orange County's children and their families.
843,RepLouCorrea,2022-09-01T22:21:05.000Z,"Great news! Today it was announced CHOC received a $400,000 donation to help the hospital's pediatric healthcare services and mental health programs."
844,RepLouCorrea,2022-08-31T17:29:38.000Z,Student loan forgiveness just became easier! Sign up to receive updates on the student loan forgiveness application launch date by subscribing on: https://t.co/H11YEJXy90 https://t.co/DYwjRYoPmF
845,RepLouCorrea,2022-08-31T15:58:33.000Z,"In the course of your military service, were you ever exposed to any toxins in burn pits? More than 20 conditions related to toxic exposure are now included in the new law's expansion of VA care, and benefits. To find out more, go to https://t.co/DZaq9Muk8I or dial 1-800-MyVA411."
846,RepLouCorrea,2022-08-30T18:13:33.000Z,"The program uses counseling, mentoring, tutoring, and academic instruction in the core subject areas to test and improve basic skills. The main goal of the program is to increase the number of veterans attending and succeeding in college."
847,RepLouCorrea,2022-08-30T18:13:33.000Z,"Thank you, President Biden and Secretary Cardona, for giving the Veterans Upward Bound Program at Santa Ana College $297,601. This funding is meant to encourage and help veterans get the academic skills they need to get into and do well in a postsecondary education program."
848,RepLouCorrea,2022-08-30T13:17:05.000Z,"Thank you President Biden &amp; Secretary Becerra for awarding CHOC $1,479,684 for their Children's Hospitals Graduate Medical Education Payment
Program. This funding will continue to offer advanced training in our area to prepare our medics to serve our children and families."
849,RepLouCorrea,2022-08-27T12:50:23.000Z,"RT @rustyhicks: Congratulations to @UFWupdates marchers on 335 historic miles to uplift the voices of the farmworkers who feed us.

I’m pro…"
850,RepJimCosta,2022-12-06T22:45:00.000Z,80 percent of Americans support a path to citizenship for our Dreamers. The Senate needs to act now to #ProtectDACA. https://t.co/wQsSoSEB4O
851,RepJimCosta,2022-12-06T22:18:17.000Z,We must never forget their bravery and the ultimate sacrifice they made to protect our democracy. (2/2) https://t.co/qcVWDoAwnW
852,RepJimCosta,2022-12-06T22:18:16.000Z,"It was an honor to join my colleagues in presenting the Congressional Gold Medal to our heroes, the U.S. Capitol and D.C. Metropolitan police, who defended our capitol on January 6, 2021. This is the highest distinguished achievement presented by the United States Congress.(1/2)"
853,RepJimCosta,2022-12-06T21:10:01.000Z,"It was a pleasure as always to work with TLD Vice-Chair @nicustefanuta. We had robust talks about security on Europe's Eastern flank, and I welcome the expansion of the Schengen Area. This is critical for the continued security and wellbeing of our Eastern European allies. https://t.co/KdgikdXwQA"
854,RepJimCosta,2022-12-05T16:10:15.000Z,"RT @sikorskiradek: Deklaracja TLD podpisana. 
The TLD statement has been signed. https://t.co/O0mcq4hi3c"
855,RepJimCosta,2022-12-04T01:45:09.000Z,Go Dogs!🐾 #ValleyProud https://t.co/RpBfgUily4
856,RepJimCosta,2022-12-03T15:45:00.000Z,"Health insurance may cost less than you think. Through Covered California, financial assistance can lower the monthly premium for health coverage. Visit https://t.co/WAC9ZSAFKM"
857,RepJimCosta,2022-12-02T22:20:04.000Z,"There is no better place to establish this partnership than at the heart of our nation’s leading agricultural area, Fresno State. #GoDogs🐾 https://t.co/ydp5r4oATm"
858,RepJimCosta,2022-12-02T21:25:45.000Z,RT @ZovkoEU: It is a pleasure to meet again with @RepJimCosta at the start of the 85th 🇪🇺EU-US🇺🇸 parliamentary meeting of the #Transatlanti…
859,RepJimCosta,2022-12-02T20:04:07.000Z,"Today’s #JobsDay Highlights:
💼 263K jobs added in November
✅10.5 million jobs created under @POTUS
💪The unemployment rate remained steady at 3.7%"
860,RepJoeCourtney,2022-12-06T23:43:00.000Z,"More evidence that eastern CT farmers make some of the world’s best cheese. 

Cato Corner Farm in Colchester is owned and operated by mother and son duo Elizabeth MacAlister and Mark Gillman. Their cheese is ranked top 50 in the US! 

https://t.co/wDiYtrYWzk"
861,RepJoeCourtney,2022-12-06T19:14:00.000Z,"The Medicare Open Enrollment deadline is tomorrow. Visit https://t.co/PjmQySUsuf to compare coverage.

This year we passed long-awaited Medicare reforms – including a $35/month cap on the price of insulin and improved access to vaccines. Both of these changes kick in next year. https://t.co/PnF9n9kZeu"
862,RepJoeCourtney,2022-12-06T00:40:00.000Z,"⚓🇺🇸🤝🇦🇺⚓ 

Last week, the USS Mississippi – a Groton-built Virginia-class sub – docked at HMAS Stirling Naval Base in Western Australia for a visit while on patrol in the Indo-Pacific. 

Our undersea partnership in action! https://t.co/rzeGKt2T8s"
863,RepJoeCourtney,2022-12-05T20:53:15.000Z,"PM Albanese has shown that Australia won’t be shaken from its democratic values—even in the face of immense pressure in the Indo-Pacific.
 
America is grateful for allies like these. #AUKUS 
https://t.co/sLe8UE7q6u"
864,RepJoeCourtney,2022-12-05T18:10:31.000Z,"This new funding comes on top of the $86 million Connecticut has been allocated from LIHEAP.
 
Get started on an application here. https://t.co/2V9ZD2iLN5"
865,RepJoeCourtney,2022-12-05T18:10:30.000Z,"Some positive news. Connecticut has allocated an additional $30M in federal funding to our state’s home energy assistance program.   
 
These new funds will go directly to help more eastern CT homeowners stay warm and lower costs this winter. https://t.co/yusQJ2C0Ln"
866,RepJoeCourtney,2022-12-04T19:37:16.000Z,"It’s no secret that the U.S. Navy is increasingly reliant on the capabilities of submarines and undersea technology.

To help our shipbuilders keep up with more work, we need to re-invest in Registered Apprenticeships and skills training programs.

📰 https://t.co/U157gSmxBp https://t.co/5ewvCiMEHK"
867,RepJoeCourtney,2022-12-02T20:43:00.000Z,"Starting in January, Medicare Part B monthly premiums are dropping by 3%.  
 
I lead the effort in Congress to have the premiums reduced with updated drug price and scope of use information. Now, for the first time a decade, the monthly cost for Part B beneficiaries will go down."
868,RepJoeCourtney,2022-12-02T18:28:28.000Z,"Rep. Langevin has been a great partner and ally for years—from supporting our Navy and the men &amp; women who make it great, to growing America's manufacturing workforce and more.

He made a huge difference for the @USNavy, and his contributions will be felt for generations to come. https://t.co/v16NSzSoM8"
869,RepJoeCourtney,2022-12-02T15:58:35.000Z,"As we head into winter, remember that you can get the updated COVID-19 booster with your annual flu vaccine.

These vaccines are the best tool we have to keep ourselves and others healthy. Find where you can get yours here 👇 https://t.co/R2Dk9xXq25"
870,RepAngieCraig,2022-12-06T20:32:47.000Z,"On January 6th, 2021, police officers honorably defended the Capitol.
 
Today, we honored the Capitol Police officers with Congressional Gold Medals for their bravery and dedication. https://t.co/jzPNCs3nPi"
871,RepAngieCraig,2022-12-06T16:25:50.000Z,"In the 21st century, we rely on the web for a lot – so it’s critical that every community in #MN has reliable access to quality high-speed internet services.

I’m happy to announce #MN will be receiving $44 million in funding.

https://t.co/0aaUlKuRzr"
872,RepAngieCraig,2022-12-05T18:05:19.000Z,"Starting in 2023, seniors will see their out-of-pocket costs for insulin capped at $35/month. https://t.co/qCdzzaqoGD"
873,RepAngieCraig,2022-12-03T20:51:55.000Z,"Barriers to accessing information should never stand between a veteran and the care they have earned, including mental health care. That’s why I am so proud to have helped pass the Commitment to Veteran Support and Outreach Act. More here: https://t.co/aGgSgRh4OE"
874,RepAngieCraig,2022-12-02T18:26:01.000Z,"Good luck to #MN02’s Rosemount and Simley High School as they head into the 2022 Minnesota State High School Football Championships this weekend!
https://t.co/cLp81M8yoh"
875,RepAngieCraig,2022-12-02T14:31:31.000Z,"Today is National Special Education Day. As the mom of a son who benefited from amazing special education teachers &amp; para professionals, I am fiercely committed to fully funding special education &amp; ensuring that educators and their students have access to the resources they need."
876,RepAngieCraig,2022-12-01T20:31:33.000Z,"This week, the EPA released their proposed Renewable Fuel Standard Volume Obligations for the next three years to steadily increase the availability of biofuels in the United States. I’m happy to see this development. 

My full statement here: 
https://t.co/JuPalX0tZa"
877,RepAngieCraig,2022-12-01T20:05:27.000Z,I’m so glad my friend Katie Slifko was able to meet with my staff in DC this week! Her late husband Cory was a South Saint Paul Police officer – and I am proud to have worked closely with her to pass the Public Safety Officer Support Act earlier this year. https://t.co/vNTDsqMlAI
878,RepAngieCraig,2022-12-01T18:48:49.000Z,"Minnesotans should be able to expect reliable, efficient service from USPS, especially at this time of year. That's why I am proud to cosponsor legislation to better USPS Congressional oversight and improve postal service in #MN02. https://t.co/iQhUgUMUus"
879,RepAngieCraig,2022-11-30T21:53:07.000Z,"This past year, my Democratic colleagues and I were able to take major strides in lowering the cost of health care, through ending the “family glitch,” extending ACA tax credits &amp; more. Open enrollment is happening now! More about how Minnesotans can save: https://t.co/0YjkiAlaLC"
880,RepRickCrawford,2022-05-03T14:40:26.000Z,"My statement on the apparent leak of a draft SCOTUS ruling which would overturn Roe v. Wade: 
https://t.co/uadDFnTxe1 
#arpx #SCOTUS"
881,RepRickCrawford,2021-08-26T20:10:22.000Z,"My statement on the terrorist attacks in Kabul that killed eleven Marines, one Navy medic, and countless innocents:
https://t.co/h7tqIyhCqS
#Afghanistan #arpx"
882,RepRickCrawford,2021-06-30T23:03:21.000Z,"House Democrats are now defending/considering “art” as “infrastructure” because they want the U.S. to emulate Soviet-style infrastructure? Absolute nonsense… American tax payers won’t go along with this, either. https://t.co/mliBeTruGo"
883,RepRickCrawford,2021-06-25T17:34:16.000Z,It's #NationalCatfishDay! Arkansas Catfish &gt; D.C. Swamp Catfish 🎣 https://t.co/qmGLV4H2MP
884,RepRickCrawford,2021-06-25T14:13:20.000Z,Today is our intern Davis's last day with Team Crawford. He has been a great addition to our DC team and I can't wait to see how he succeeds! https://t.co/JW1vv0U3FY
885,RepRickCrawford,2021-06-24T19:17:09.000Z,"Yes, this must stop and this presents a legitimate policy question:  Do we really want, in effect, to vitiate sanctions on bad actors across the globe? https://t.co/gRveoDfcYR"
886,RepRickCrawford,2021-06-23T13:10:21.000Z,"Over 600k acres of land has been  affected by the recent flooding in SE Arkansas, resulting in approx $200m in damages. I’ll be working with our delegation and my colleagues in our region who’ve been impacted similarly to fully support our producers.

https://t.co/IeqcdemtaF"
887,RepRickCrawford,2021-06-23T00:02:00.000Z,.@KARK4News Thanks 4 covering this. Consider that we recruit young people 18-20 to join military &amp; drive these trucks while being shot @ but then say ‘not on US roads’ under far less hazardous conditions @TRUCKINGdotORG @ARTrucking @ZShannonZ @freightwaves https://t.co/aTUkLq5QZ0
888,RepRickCrawford,2021-06-21T19:03:45.000Z,RT @SenateAgGOP: The Biden administration contends that only 2% of family farms and ranches would be impacted by changes to stepped up basi…
889,RepRickCrawford,2021-06-18T14:25:06.000Z,"I would like to offer my condolences to the family of Robert Holifield, a native of Blytheville, who died earlier this week at 44. Robert spent most of his career advocating for American agriculture and was greatly admired in all he did.
https://t.co/IuEiuedR4n"
890,RepDanCrenshaw,2022-12-06T19:01:44.000Z,"NEW EPISODE!

@BrendanCarrFCC  joins us to talk about how China is using TikTok to commit espionage, train the next generation of AI, and peddle ""digital fentanyl"" to America's youth.

Listen now https://t.co/n0gVPmKpAN https://t.co/OGQnEHcdHs"
891,RepDanCrenshaw,2022-12-06T17:04:21.000Z,"RT @FoxNews: Texas Rep. Dan Crenshaw proposes $6,500 bonus for Border Patrol Agents https://t.co/mOQ87xD462"
892,RepDanCrenshaw,2022-12-06T01:20:48.000Z,"Biden needs to stop with this misguided Obama era obsession. It’s a flawed deal. 

Appeasement doesn’t work. Do not ease pressure. Instead, show support for the brave Iranians in the streets fighting for their lives. https://t.co/VMgkUYR6i4"
893,RepDanCrenshaw,2022-12-02T19:30:17.000Z,"Deadly fentanyl is being trafficked into the U.S. more than it ever has been. The Mexican drug cartels are growing richer, stronger, and more equipped every day.

The Biden Administration doesn’t have a plan. Republicans do."
894,RepDanCrenshaw,2022-12-02T15:25:26.000Z,"Our CBP officers have bore the brunt of the Biden-Harris-Mayorkas border crisis—including dealing with cartels and deadly fentanyl. 

I’m introducing the CBP Hardship and Incentive Pay Act to compensate them for their hard work on the front lines.

https://t.co/dcQlOstdQO"
895,RepDanCrenshaw,2022-12-01T22:34:50.000Z,"The brave Chinese protesters need America’s strength right now. They need support. But you won’t find either of those under the Biden Administration. Instead, just pure cowardice. https://t.co/p9FdYqtbJR"
896,RepDanCrenshaw,2022-12-01T14:56:59.000Z,"RT @TeamCavuto: TOMORROW ON COAST TO COAST:

Texas Congressman @RepDanCrenshaw 
@NewYorkFed President John Williams https://t.co/W8tgFd261N"
897,RepDanCrenshaw,2022-11-30T22:59:00.000Z,"NEW EPISODE: @RepRickCrawford joins us to break down the negotiations between the railroads and their unions, why the Biden Administration is at fault, and what Republicans need to do moving forward to prevent this from ever happening again.

https://t.co/deqJKZHrMZ https://t.co/yh0RakBPSy"
898,RepDanCrenshaw,2022-11-30T19:34:54.000Z,"Every American should know these names: Nemesio Oseguera Cervantes and Ismael Zambada Garcia.

These Mexican drug cartel leaders have facilitated a deadly fentanyl crisis in our country. It’s time we treat them like the terrorists they are. https://t.co/9jWQpXQil2"
899,RepDanCrenshaw,2022-11-29T21:04:39.000Z,“Freedom is never more than one generation away from extinction.” -Ronald Reagan https://t.co/ORoBVEOi7a
900,RepJasonCrow,2022-12-06T22:49:26.000Z,"🚨NEW: My &amp; @RepYoungKim's SBA Cyber Awareness Act passed &amp; will now head to @POTUS's desk to be signed into law.

I'm honored to have resounding bipartisan support for this bill as we deliver the protections our small business owners need &amp; deserve. https://t.co/sfOfzQs6sK"
901,RepJasonCrow,2022-12-06T18:20:22.000Z,"On Jan. 6 courageous @CapitolPolice &amp; @DCPoliceDept officers held off a mob at the Capitol to protect our lives.

We are here today because of their heroism.

Grateful stand with fellow Gallery Group members today as those officers were honored with a Congressional Gold Medal. https://t.co/U1POfBDapl"
902,RepJasonCrow,2022-12-06T15:26:35.000Z,"Small businesses are 3x more likely to be targeted by cybercriminals than larger ones.

Yet IT security remains a huge challenge for @SBAgov.

I'm proud to offer the SBA Cyber Awareness Act this week with @RepYoungKim to help provide the protections our small businesses need. https://t.co/bPH4fqQiKK"
903,RepJasonCrow,2022-12-04T15:26:00.000Z,"As our country has faced enormous difficulties @RepJeffries, @RepPeteAguilar, &amp; @RepKClark have always met the moment with courage &amp; resolve.

I have full faith they will continue to do so in these new roles as @HouseDemocrats tackle the biggest challenges our country faces. https://t.co/2G80F8ZAfb"
904,RepJasonCrow,2022-12-03T14:02:00.000Z,"Despite record profits during COVID, rail companies have nickel &amp; dimed workers over just 7 days of paid sick leave.

Our rail workers deserve good wages, fair treatment, &amp; the dignity of taking paid sick leave if necessary.

I voted in support of this deal &amp; our workers. https://t.co/pIRm31TQ5x"
905,RepJasonCrow,2022-12-02T23:39:36.000Z,"The very week members of the Oath Keepers were convicted of seditious conspiracy, the former president dined with an avowed antisemite &amp; white supremacist.

Right now we're in a battle for the heart &amp; soul of America.

We must speak out &amp; say this extremism will not be tolerated. https://t.co/85N6E7HsSZ"
906,RepJasonCrow,2022-12-02T17:21:02.000Z,"Thanks to the #InflationReductionAct we passed, CO families will be eligible for hundreds in direct energy savings in 2023.

That includes tax credits for:
💡Energy efficient home improvements;
🌞Installing clean energy sources like solar; &amp;
🚙Up to $7,500 for buying a new EV."
907,RepJasonCrow,2022-12-01T20:50:20.000Z,"Small businesses are most vulnerable to cyber attacks &amp; for many, an attack can be lethal.

@RepYoungKim &amp; I are working to provide critical protections.

I'm proud of the strong bipartisan support for our @SBAgov Cyber Awareness Act as we protect &amp;  reinforce small businesses. https://t.co/z0zIoC6v6H"
908,RepJasonCrow,2022-11-30T18:58:25.000Z,"Since the horrific shooting at Club Q, there have already been 14 other mass shootings.
 
We don’t have to live like this.
 
There are commonsense measures we can and must pass. https://t.co/7OLbS81wov"
909,RepJasonCrow,2022-11-29T22:36:39.000Z,"I will never standby and allow people to legitimize extremists

Donald Trump is once again propping up antisemites and white supremacists. It’s not subtle and no one should tolerate it. 

If you’re not speaking out you’re part of the problem.

https://t.co/kmRxXexXaM"
910,RepCuellar,2022-11-18T23:15:37.000Z,My prayers go out to the families of the CBP agents who were ambushed off the coast of Puerto Rico yesterday. I want to reiterate my support for the men and women at @CBP and express my upmost appreciation for everything y’all do. My thoughts and prayers.  https://t.co/rFpWJxvePe
911,RepCuellar,2022-11-18T16:30:09.000Z,"🚨Endorsements🚨 

@RepJeffries @RepKClark @WhipClyburn @RepPeteAguilar https://t.co/tEiWoS46Wh"
912,RepCuellar,2022-11-18T16:05:50.000Z,"I strongly endorse my good friend @WhipClyburn to be the Assistant Democratic Leader in the 118th Congress

I’ve served alongside Jim for nearly 20 years and have the utmost respect for his work ethic, leadership, and consistent support. 

Jim, as always, I have your back!"
913,RepCuellar,2022-11-18T15:40:38.000Z,"I support my good friend @RepPeteAguilar to be the next Chair of the Democratic Caucus

After serving with Pete on the Appropriations Committee, I know that he is a diligent legislator and true leader

Pete has my complete support and endorsement!"
914,RepCuellar,2022-11-18T15:17:41.000Z,"It’s with great honor that I strongly endorse my friend @RepJeffries to be the next leader of the Democratic Caucus

Hakeem is the future of our party and has my full, unwavering support. 

Let’s get to work and keep delivering for the American people in the 118th Congress!"
915,RepCuellar,2022-11-18T13:44:00.000Z,"I support and endorse my friend @RepKClark in her bid to be the next Whip of the Democratic Caucus.

The bottom line is this: Katherine gets the job done. 

She is a fighter for working families and together we will deliver, empower, and unite."
916,RepCuellar,2022-11-10T20:58:02.000Z,"Thank you TX-28! I’m humbled for the opportunity to continue serving you.

Over the next few week we are stopping in all 9 counties to say THANK YOU. You have had my back and I’ll continue to have yours.

It’s time to get to work and I will keep delivering for South Texas https://t.co/0A13NpNniw"
917,RepCuellar,2022-10-28T15:00:50.000Z,"Im shocked and appalled by the violent attacks on Paul Pelosi. We must eliminate all forms of violence from our society. 

I am praying for Paul, Speaker Pelosi and their family as he recovers from this outrageous assault. 

🙏 🙏 🙏"
918,RepCuellar,2022-10-27T20:27:46.000Z,RT @NADB_BDAN: Good to see @RepCuellar &amp; @sachamberCEO Richard Perez today at @sachamber luncheon! #Border #Infrastructure #USMX 🇺🇸🇲🇽 https…
919,RepCuellar,2022-10-24T23:24:33.000Z,"RT @ShannonBream: After a late Friday night data dump on the border, Democrat @RepCuellar says the Biden administration is falling down on…"
920,RepJohnCurtis,2022-12-06T23:23:59.000Z,RT @NN_MyronLizer: Congressman @RepJohnCurtis always make valuable time to meet with Navajo Leadership (Executive &amp; Legislative). We apprec…
921,RepJohnCurtis,2022-12-05T04:57:44.000Z,"PSA to the incoming freshman class in Congress: time to up your sock game. 

#NationalSockDay 

 https://t.co/lE2A1qFFrl"
922,RepJohnCurtis,2022-12-03T05:04:08.000Z,RT @UUtah: We’ll see you in the Rose Bowl 🌹
923,RepJohnCurtis,2022-11-30T19:38:53.000Z,Thank you to the Ute Indian Tribe for the visit to my office in D.C. to discuss the issues at hand between our shared constituents. As we move into the new Congress I look forward to having a strong and open dialogue to get things done. https://t.co/vzVEOzSdrc
924,RepJohnCurtis,2022-11-29T21:04:04.000Z,WHAT A WIN 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸#USAvIRN
925,RepJohnCurtis,2022-11-29T16:47:59.000Z,"Saddened to hear about the passing of a colleague. Donald and I served on the same committee and beyond his service in the Halls of Congress, he was a dedicated public servant and my heart goes out to his family and friends. https://t.co/GwpKUuMOqs"
926,RepJohnCurtis,2022-11-28T18:14:04.000Z,"TikTok has failed to assure my committee that it is handling Americans’ personal data responsibly. I wholeheartedly support this request from @cathymcmorris and @RepJamesComer and look forward to more vigorous oversight of Tik Tok in a Republican House. 

https://t.co/XgGFuGJLfT"
927,RepJohnCurtis,2022-11-24T14:00:00.000Z,"Today is a day to be with family, be thankful and express appreciation for all of our blessings.

If you are not with family, as I was in 1980 during my Missionary Service in Taiwan, I hope that you can still gather with others and have a meaningful holiday.

Happy Thanksgiving. https://t.co/FKczepZnyZ"
928,RepJohnCurtis,2022-11-23T19:44:50.000Z,"RT @UtahDPS: Did you know?
#Thanksgiving is the leading day of the year for home fires involving cooking equipment.
Find more holiday cooki…"
929,RepJohnCurtis,2022-11-22T22:14:25.000Z,"From left to right: 

“Accidental Light” 
Katherine Carlston, Olympus High School
 
“Sisters”
Dayna Harris, Provo High School
 
“Lion”
Kira Paskett, Emery High School

“Water Spirit”
Madeline Hoyt, Timpview High School"
930,RepDavids,2022-12-06T16:55:00.000Z,"Medicare Open Enrollment ends tomorrow!

We did an FAQ session with CMS a couple weeks ago. Check it out below, or if you’re in Kansas, you can call 800-860-5260 for free, confidential help with choosing a plan.

https://t.co/0Do1km1e32"
931,RepDavids,2022-12-05T19:16:00.000Z,"Bob Dole served Kansas and he served his country with grace and honor. Today, we take a moment to remember and celebrate his life.

https://t.co/62n6URQiGX"
932,RepDavids,2022-12-05T15:51:32.000Z,"2. If the address or map location is wrong, click LOCATION CHALLENGE and submit a correction.

3. If the internet speed, provider, or other access information is wrong, click AVAILABILITY CHALLENGE and submit a correction.

Your input could make a world of difference."
933,RepDavids,2022-12-05T15:51:31.000Z,"1. Go to https://t.co/bz41Mvik0k and search for your home or business address.

You'll see information about internet services available at that location, if any."
934,RepDavids,2022-12-05T15:51:31.000Z,"We need YOUR help to improve internet access in Kansas!

The National Broadband Map will help determine funding levels, so we need to make sure it’s accurate. Here’s what you can do to help (it takes less than 5 minutes!)🧵⤵️"
935,RepDavids,2022-12-04T22:46:00.000Z,"New federal funding will make college more affordable for future @KansasCityKSCC STEM students. Read more from @StartlandNews ⬇️
https://t.co/ejOjXz7Aig"
936,RepDavids,2022-12-04T17:18:18.000Z,"I introduced the Respect for Marriage Act to ensure same-sex and interracial marriages are enshrined in federal law. It passed the Senate last week, and I’m looking forward to voting yes (again) to send it to the President’s desk! https://t.co/ydkw2fyj53"
937,RepDavids,2022-12-02T23:12:43.000Z,Unpredictable government funding shouldn't impede our Tribal communities from receiving the lifesaving health care services they need and deserve. I stand with all Native individuals in support of stable and fair funding for @IHSgov. #AdvanceIndianHealth
938,RepDavids,2022-12-02T15:57:33.000Z,"A commitment to finding common ground and addressing everyday issues is how we got so much done this session, from the bipartisan infrastructure law to lowering health care costs. And New Dems are leading the charge!

Excited to continue serving as Vice Chair of @NewDemCoalition! https://t.co/g0rHqpLzVX"
939,RepDavids,2022-12-01T20:37:29.000Z,"On this #WorldAIDSDay, I join my colleagues in promoting education on HIV and AIDS. Learning more about the epidemic is key to saving lives in the future.

Let’s #StopHIVTogether. https://t.co/yqdteOy4j9"
940,WarrenDavidson,2022-12-06T22:53:00.000Z,"They'll definitely claim it's just to keep us all safe. Nevertheless, HELL NO. Freedom surrendered is rarely reclaimed. In the USA, this idea would violate the 3rd and 4th Amendments. #DefendFreedom https://t.co/DwtxsyuFXQ"
